,c_cluster,cancelled_contracts,claims_rate,educ,first_policy,has_all,has_children,is_profit,location,mon_value,p_cluster,premium_health,premium_household,premium_life,premium_motor,premium_total,premium_work_comp,salary_year
6480,1,0,0.66,3 - BSc/MSc,1978.0,1,1.0,1,4.0,244.94,0,146.25,230.6,45.23,325.06,786.48,39.34,43308.0
6481,2,0,0.25,2 - High School,1977.0,1,1.0,1,1.0,744.8,1,252.38,541.2,4.89,206.04,1031.96,27.45,31128.0
6482,1,1,0.17,2 - High School,1982.0,0,1.0,1,2.0,444.1,0,76.68,-20.55,15.78,495.65,588.1099999999999,-3.0,32880.0
6483,1,0,0.23,2 - High School,1994.0,1,0.0,1,1.0,715.59,1,221.93,470.65,69.57,170.92,962.52,29.45,43128.0
6484,0,1,0.91,2 - High School,1996.0,0,1.0,1,1.0,33.24,0,42.12,58.35,-0.11,486.87,626.7900000000001,39.45,36312.0
6485,1,0,0.34,3 - BSc/MSc,1988.0,1,1.0,1,4.0,426.75,0,108.02,111.7,43.23,408.52,680.36,8.89,43908.0
6486,1,0,0.41,4 - PhD,1982.0,1,1.0,1,1.0,401.31,0,158.14,156.7,30.34,321.84,719.25,52.23,39312.0
6487,2,0,0.18,3 - BSc/MSc,1978.0,1,1.0,1,1.0,993.98,1,210.15,828.5,68.79,128.58,1242.91,6.89,15348.0
6488,0,0,0.94,3 - BSc/MSc,1979.0,1,0.0,1,3.0,24.12,1,240.6,367.3,96.13,120.8,871.84,47.01,46980.0
6489,1,0,0.18,2 - High School,1998.0,1,1.0,1,4.0,565.23,0,103.02,156.15,23.67,391.74,716.92,42.34,42396.0
6490,1,0,0.6,2 - High School,1994.0,1,0.0,1,4.0,256.16,1,286.5,108.35,19.56,186.7,695.5699999999999,94.46,45180.0
6491,1,1,0.46,3 - BSc/MSc,1984.0,0,0.0,1,4.0,346.08,0,284.72,141.7,15.78,251.16,693.36,-6.0,46236.0
6492,1,0,0.73,4 - PhD,1980.0,1,0.0,1,1.0,219.38,1,223.71,422.3,15.78,244.38,913.84,7.67,44664.0
6493,0,1,1.01,3 - BSc/MSc,1981.0,0,1.0,0,3.0,-33.11,0,277.94,101.7,3.0,279.83,662.47,-5.11,23868.0
6494,1,1,0.62,2 - High School,1983.0,0,1.0,1,3.0,284.85,0,86.24,312.85,99.24,326.06,824.3900000000001,-1.0,28200.0
6495,1,1,0.49,3 - BSc/MSc,1977.0,0,1.0,1,1.0,333.96,0,190.37,148.35,-4.0,303.17,709.68,67.79,19236.0
6496,0,0,1.04,3 - BSc/MSc,1988.0,1,1.0,0,1.0,-52.45,0,163.03,182.8,40.23,347.4,746.24,12.78,35052.0
6497,0,1,1.01,3 - BSc/MSc,1976.0,0,1.0,0,3.0,-32.22,0,53.01,54.45,-1.11,521.21,628.6700000000001,-5.0,25284.0
6498,2,0,0.33,2 - High School,1981.0,1,1.0,1,2.0,672.14,1,167.92,588.45,97.13,177.7,1042.76,11.56,39804.0
6499,1,1,0.1,4 - PhD,1997.0,0,1.0,1,1.0,432.77,0,40.12,-70.0,-1.11,544.99,585.11,-5.0,39384.0
6500,0,0,0.89,3 - BSc/MSc,1995.0,1,1.0,1,4.0,39.35,1,216.04,38.9,37.34,257.05,612.12,62.79,41304.0
6501,0,0,0.98,3 - BSc/MSc,1992.0,1,1.0,0,4.0,-14.22,0,148.14,20.0,10.78,410.3,607.0,17.78,19188.0
6502,1,0,0.11,4 - PhD,1974.0,1,1.0,1,1.0,547.54,0,72.57,55.0,3.0,506.54,645.1099999999999,8.0,20352.0
6503,0,0,0.95,2 - High School,1988.0,1,0.0,1,1.0,11.89,1,207.26,98.9,81.46,247.38,697.01,62.01,55572.0
6504,0,0,0.91,1 - Basic,1979.0,1,0.0,1,2.0,137.14,1,122.58,1409.7,77.57,39.45,1733.87,84.57,13188.0
6505,0,0,0.8,3 - BSc/MSc,1979.0,1,0.0,1,4.0,166.48,1,158.03,509.55,29.45,248.27,972.6400000000001,27.34,47472.0
6506,0,1,1.04,3 - BSc/MSc,1988.0,0,1.0,0,4.0,-49.2,0,83.35,-6.1,-1.11,473.09,567.3299999999999,10.89,27360.0
6507,0,0,0.92,2 - High School,1983.0,1,1.0,1,2.0,30.13,0,80.57,87.8,36.45,446.64,655.24,3.78,30684.0
6508,1,1,0.23,3 - BSc/MSc,1991.0,0,1.0,1,1.0,380.31,0,113.91,-45.0,8.78,447.53,572.9999999999999,2.78,28740.0
6509,1,0,0.64,3 - BSc/MSc,1988.0,1,1.0,1,1.0,225.49,1,262.05,141.7,35.34,250.49,702.36,12.78,19236.0
6510,0,0,0.82,2 - High School,1996.0,1,1.0,1,4.0,111.79,0,110.02,163.35,18.67,449.64,749.5699999999999,7.89,45084.0
6511,1,0,0.2,3 - BSc/MSc,1977.0,1,0.0,1,4.0,621.11,0,106.13,231.7,5.89,408.52,809.36,57.12,40104.0
6512,0,0,1.04,2 - High School,1977.0,1,1.0,0,3.0,-48.45,0,45.01,25.0,21.67,480.2,617.0,45.12,31824.0
6513,2,0,0.22,3 - BSc/MSc,1976.0,1,1.0,1,4.0,735.26,1,103.91,495.1,27.56,265.16,979.1899999999999,87.46,37524.0
6514,2,0,0.38,3 - BSc/MSc,1983.0,1,1.0,1,3.0,418.76,1,209.15,180.6,154.14,109.02,720.48,67.57,17388.0
6515,0,0,0.95,2 - High School,1989.0,1,1.0,1,3.0,5.89,0,143.47,30.0,0.89,438.97,633.11,19.78,28896.0
6516,1,0,0.38,3 - BSc/MSc,1986.0,1,0.0,1,4.0,390.19,1,222.71,117.8,38.34,259.05,668.1300000000001,30.23,41328.0
6517,0,0,0.64,1 - Basic,1992.0,1,1.0,1,4.0,224.28,1,210.04,156.15,52.9,40.23,695.92,236.6,9468.0
6518,1,1,0.15,2 - High School,1984.0,0,1.0,1,4.0,468.1,0,58.9,14.45,-1.11,510.32,583.67,-5.0,36612.0
6519,1,1,0.22,3 - BSc/MSc,1984.0,0,1.0,1,4.0,387.09,0,94.24,-75.0,32.45,454.64,605.0,23.67,20520.0
6520,1,0,0.16,3 - BSc/MSc,1993.0,1,0.0,1,4.0,826.38,1,158.14,525.65,85.35,207.15,1009.52,33.23,43128.0
6521,2,0,0.59,1 - Basic,1976.0,1,0.0,1,2.0,336.29,0,90.24,359.5,25.45,335.84,886.5999999999999,75.57,23868.0
6522,1,0,0.68,4 - PhD,1983.0,1,0.0,1,4.0,223.93,1,221.82,206.7,81.57,220.04,772.3599999999999,42.23,24648.0
6523,0,0,0.69,2 - High School,1984.0,1,1.0,1,3.0,248.83,1,225.82,381.75,34.45,208.04,881.4,31.34,10872.0
6524,0,0,0.88,2 - High School,1994.0,1,1.0,1,4.0,62.57,1,262.05,153.35,44.23,221.71,724.6800000000001,43.34,21228.0
6525,0,0,0.86,2 - High School,1997.0,1,1.0,1,4.0,128.25,1,170.81,637.35,21.56,137.36,1098.77,131.69,23856.0
6526,1,0,0.39,3 - BSc/MSc,1980.0,1,1.0,1,4.0,506.54,1,143.47,334.5,19.67,287.5,875.6,90.46,48264.0
6527,1,0,0.31,2 - High School,1992.0,1,1.0,1,3.0,431.53,1,129.47,75.0,9.78,212.93,661.0,233.82,38916.0
6528,1,0,0.54,3 - BSc/MSc,1990.0,1,1.0,1,4.0,239.16,0,237.49,18.9,22.67,281.61,578.12,17.45,28380.0
6529,0,0,0.79,2 - High School,1995.0,1,1.0,1,1.0,181.15,1,198.15,525.1,84.35,121.8,1004.0799999999999,74.68,23712.0
6530,0,0,0.89,3 - BSc/MSc,1976.0,1,0.0,1,4.0,55.35,1,381.85,167.8,25.45,104.02,728.2400000000001,49.12,49272.0
6531,1,0,0.49,3 - BSc/MSc,1993.0,1,0.0,1,1.0,351.07,0,174.81,176.7,12.78,369.29,740.3599999999999,6.78,50400.0
6532,0,1,1.01,3 - BSc/MSc,1982.0,0,1.0,0,2.0,-31.0,0,87.24,65.0,-3.0,479.87,633.11,1.0,31584.0
6533,0,0,0.73,2 - High School,1994.0,1,1.0,1,4.0,225.94,1,211.93,407.3,105.13,153.25,928.84,51.23,19944.0
6534,0,0,0.86,2 - High School,1993.0,1,0.0,1,4.0,98.69,1,207.15,310.05,70.79,194.48,865.04,82.57,41808.0
6535,0,0,1.01,2 - High School,1974.0,1,1.0,0,4.0,-30.0,1,130.58,323.95,135.58,130.58,865.1600000000001,144.47,35796.0
6536,0,0,0.95,3 - BSc/MSc,1995.0,1,1.0,1,1.0,8.01,0,166.92,43.9,16.78,389.63,628.1199999999999,10.89,41448.0
6537,1,0,0.17,1 - Basic,1986.0,1,1.0,1,4.0,557.55,0,84.57,108.35,12.89,474.2,703.6799999999998,23.67,32880.0
6538,0,0,0.69,3 - BSc/MSc,1986.0,1,1.0,1,1.0,218.71,1,285.72,270.05,42.23,172.7,797.0400000000001,26.34,23088.0
6539,0,0,0.88,3 - BSc/MSc,1985.0,1,1.0,1,3.0,48.79,0,218.82,47.8,30.45,277.83,618.2400000000001,43.34,20712.0
6540,0,0,0.89,2 - High School,1977.0,1,0.0,1,4.0,40.69,1,319.06,57.8,11.67,197.26,605.3499999999999,19.56,40896.0
6541,0,0,1.01,2 - High School,1993.0,1,0.0,0,1.0,-35.78,1,266.16,393.95,13.67,214.93,913.16,24.45,46848.0
6542,0,0,0.92,1 - Basic,1978.0,1,1.0,1,4.0,25.57,0,83.35,73.35,30.56,451.75,646.79,7.78,38940.0
6543,1,0,0.38,3 - BSc/MSc,1990.0,1,1.0,1,4.0,392.86,0,190.48,102.8,31.45,327.84,671.24,18.67,34620.0
6544,0,0,0.96,1 - Basic,1988.0,1,1.0,1,4.0,4.67,1,89.24,200.6,183.48,228.71,717.5899999999999,15.56,10956.0
6545,0,1,1.3,3 - BSc/MSc,1990.0,0,1.0,0,4.0,-183.0,0,17.67,-70.0,11.89,565.55,595.1099999999999,-6.11,29688.0
6546,1,0,0.54,2 - High School,1985.0,1,1.0,1,4.0,288.96,0,103.13,131.7,56.01,313.95,680.47,75.68,32916.0
6547,0,0,0.92,3 - BSc/MSc,1976.0,1,1.0,1,3.0,23.9,0,141.47,72.25,43.23,369.18,631.8,5.67,35364.0
6548,0,1,0.97,4 - PhD,1993.0,0,0.0,0,4.0,-8.43,0,186.59,-30.55,11.78,351.62,597.11,47.12,41496.0
6549,0,0,1.0,1 - Basic,1993.0,1,1.0,0,4.0,-28.89,1,182.48,636.8,99.13,95.24,1074.44,60.79,13128.0
6550,0,0,0.98,3 - BSc/MSc,1996.0,1,0.0,0,1.0,-10.89,0,43.12,20.0,1.0,527.99,597.0,4.89,35136.0
6551,0,0,0.95,3 - BSc/MSc,1988.0,1,1.0,1,4.0,5.01,1,311.28,23.9,12.67,250.49,617.1199999999999,18.78,16104.0
6552,1,0,0.54,2 - High School,1988.0,1,1.0,1,1.0,326.73,1,309.28,216.15,50.01,178.59,761.03,7.0,19824.0
6553,1,1,0.2,3 - BSc/MSc,1987.0,0,1.0,1,4.0,565.55,0,143.47,147.8,44.23,398.74,734.24,-0.11,32100.0
6554,0,0,0.89,2 - High School,1980.0,1,0.0,1,4.0,48.01,0,33.23,73.9,14.78,513.32,649.12,13.89,29664.0
6555,1,0,0.45,2 - High School,1991.0,1,1.0,1,3.0,373.41,0,136.47,152.8,17.78,381.85,723.2400000000001,34.34,18468.0
6556,2,0,0.58,2 - High School,1992.0,1,1.0,1,1.0,343.85,1,136.36,378.95,73.57,217.82,884.1600000000001,77.46,12576.0
6557,2,0,0.19,1 - Basic,1981.0,1,1.0,1,1.0,1009.3,1,208.04,859.6,14.67,86.35,1271.68,103.02,28752.0
6558,0,1,0.96,3 - BSc/MSc,1995.0,0,1.0,1,3.0,0.12,0,65.79,38.9,-6.0,505.65,612.1199999999999,1.78,22908.0
6559,2,0,0.35,2 - High School,1978.0,1,1.0,1,4.0,610.69,1,225.82,494.55,56.01,63.68,973.53,133.47,7920.0
6560,1,1,0.14,2 - High School,1990.0,0,1.0,1,1.0,544.99,0,85.35,79.45,9.89,492.98,667.6700000000001,-4.11,29748.0
6561,1,0,0.13,3 - BSc/MSc,1980.0,0,0.0,1,1.0,483.43,0,73.57,0.0,17.78,490.65,582.0,0.0,32412.0
6562,0,0,0.91,2 - High School,1988.0,1,1.0,1,3.0,32.79,0,214.15,78.35,59.79,272.83,645.6799999999998,20.56,36996.0
6563,1,0,0.7,3 - BSc/MSc,1992.0,1,0.0,1,1.0,215.14,0,135.36,222.25,24.67,389.63,789.8,17.89,41724.0
6564,2,0,0.22,2 - High School,1983.0,1,1.0,1,4.0,971.73,1,188.37,865.15,131.58,50.01,1270.2299999999998,35.12,14880.0
6565,0,1,0.78,1 - Basic,1981.0,0,1.0,1,3.0,92.59,1,265.16,-45.55,57.79,215.15,590.11,52.01,27144.0
6566,0,0,0.82,3 - BSc/MSc,1984.0,1,0.0,1,1.0,173.7,1,86.35,629.0,93.13,273.94,1100.3100000000002,17.89,23040.0
6567,1,1,0.67,3 - BSc/MSc,1993.0,0,1.0,1,4.0,225.49,0,238.49,240.6,-1.11,272.05,771.59,20.45,23880.0
6568,0,0,0.74,3 - BSc/MSc,1991.0,1,1.0,1,2.0,158.59,1,279.72,142.25,17.56,226.93,709.8000000000001,43.34,23496.0
6569,1,1,0.32,3 - BSc/MSc,1993.0,0,1.0,1,4.0,352.1,0,165.92,-1.1,-7.0,394.52,566.2199999999999,5.78,16968.0
6570,2,0,0.44,2 - High School,1978.0,1,1.0,1,4.0,533.22,1,151.03,515.1,43.12,127.69,990.0799999999999,153.14,14352.0
6571,0,0,0.94,3 - BSc/MSc,1982.0,1,1.0,1,4.0,15.02,1,270.94,82.25,38.23,213.15,646.8,42.23,31368.0
6572,0,1,0.67,3 - BSc/MSc,1982.0,0,1.0,1,4.0,170.15,1,355.29,38.35,40.34,156.92,590.9,-2.11,12048.0
6573,0,0,0.77,2 - High School,1974.0,1,1.0,1,2.0,138.37,0,160.03,146.7,16.67,362.18,701.3599999999999,15.78,42432.0
6574,0,1,1.07,4 - PhD,1990.0,0,1.0,0,3.0,-64.77,0,41.23,-45.55,-1.11,540.99,590.22,8.0,28860.0
6575,0,0,0.91,2 - High School,1994.0,1,1.0,1,3.0,42.24,1,180.48,156.7,89.46,192.59,712.36,93.13,16704.0
6576,0,0,1.0,3 - BSc/MSc,1996.0,1,1.0,0,4.0,-25.0,0,152.25,24.45,7.0,431.08,623.67,8.89,36828.0
6577,0,1,1.02,1 - Basic,1995.0,0,1.0,0,4.0,-37.89,0,87.46,4.45,0.89,493.76,586.56,-6.0,8592.0
6578,0,0,0.64,2 - High School,1984.0,1,0.0,1,1.0,224.16,1,246.49,128.35,77.68,149.14,701.6800000000001,100.02,12720.0
6579,1,0,0.37,3 - BSc/MSc,1996.0,1,1.0,1,3.0,395.19,0,129.69,73.35,9.89,430.08,665.6799999999998,22.67,34152.0
6580,0,0,0.85,4 - PhD,1988.0,1,0.0,1,3.0,78.03,0,84.57,126.7,13.78,433.75,682.4699999999999,23.67,23520.0
6581,0,0,1.0,1 - Basic,1988.0,1,1.0,0,4.0,-25.44,1,146.36,97.8,124.8,292.61,688.1299999999999,26.56,39276.0
6582,0,1,0.95,3 - BSc/MSc,1984.0,0,0.0,1,3.0,4.68,0,218.82,9.45,42.23,313.06,583.56,-11.0,47688.0
6583,0,0,0.9,2 - High School,1976.0,1,1.0,1,3.0,54.35,1,263.94,270.6,3.89,189.59,803.4800000000001,75.46,33432.0
6584,2,0,0.2,1 - Basic,1990.0,1,1.0,1,3.0,1062.31,1,146.25,937.95,171.92,36.34,1351.3600000000001,58.9,14556.0
6585,1,0,0.37,3 - BSc/MSc,1976.0,1,1.0,1,3.0,392.73,0,217.93,75.0,11.67,342.73,664.0,16.67,36744.0
6586,0,0,1.01,3 - BSc/MSc,1995.0,1,1.0,0,4.0,-33.89,1,283.83,255.05,8.89,214.82,796.0400000000001,33.45,17928.0
6587,0,0,0.99,3 - BSc/MSc,1984.0,1,1.0,0,3.0,-19.0,0,265.16,83.35,23.67,276.83,678.6799999999998,29.67,18684.0
6588,2,0,0.28,2 - High School,1988.0,1,1.0,1,1.0,749.14,1,251.16,604.0,27.45,120.91,1080.2,76.68,17064.0
6589,0,1,0.87,3 - BSc/MSc,1974.0,0,1.0,1,2.0,65.34,0,88.46,113.9,17.56,473.2,693.12,-3.0,44184.0
6590,0,0,0.88,3 - BSc/MSc,1982.0,1,1.0,1,3.0,59.34,0,78.68,74.45,6.0,510.54,679.5600000000001,9.89,26676.0
6591,1,0,0.44,2 - High School,1985.0,1,1.0,1,3.0,323.19,1,261.27,52.8,3.89,238.6,617.2399999999999,60.68,32232.0
6592,0,0,1.0,2 - High School,1989.0,1,1.0,0,3.0,-25.0,0,156.92,138.35,9.78,372.07,710.6799999999998,33.56,24576.0
6593,1,0,0.38,1 - Basic,1983.0,1,1.0,1,4.0,386.42,0,206.15,112.25,25.56,299.28,668.6899999999999,25.45,29388.0
6594,1,0,0.16,3 - BSc/MSc,1991.0,1,1.0,1,4.0,589.01,0,98.13,171.15,9.89,432.97,730.03,17.89,39768.0
6595,0,1,1.12,3 - BSc/MSc,1984.0,0,1.0,0,2.0,-92.1,0,249.38,-35.55,15.78,320.06,597.0,11.78,17280.0
6596,1,0,0.23,3 - BSc/MSc,1996.0,1,1.0,1,4.0,449.09,0,99.02,44.45,10.89,451.42,616.67,10.89,31200.0
6597,1,0,0.66,3 - BSc/MSc,1988.0,1,1.0,1,3.0,206.49,1,323.95,122.8,57.79,149.25,678.24,24.45,20796.0
6598,0,0,0.97,3 - BSc/MSc,1996.0,1,1.0,0,4.0,-7.21,0,71.68,13.9,3.89,477.98,576.1199999999999,8.67,29220.0
6599,1,0,0.22,2 - High School,1983.0,1,1.0,1,4.0,544.44,0,163.92,176.7,45.23,305.17,733.36,42.34,24984.0
6600,0,0,1.02,1 - Basic,1975.0,1,1.0,0,4.0,-46.56,1,88.46,946.3,191.48,44.12,1336.04,65.68,13680.0
6601,1,0,0.57,3 - BSc/MSc,1988.0,1,0.0,1,1.0,247.16,1,276.72,63.35,24.45,222.93,636.6800000000001,49.23,41892.0
6602,1,1,0.1,3 - BSc/MSc,1985.0,0,1.0,1,4.0,497.23,0,52.9,-1.1,8.89,515.54,578.2199999999999,0.89,27720.0
6603,0,0,1.07,2 - High School,1993.0,1,1.0,0,1.0,-86.9,1,159.03,425.65,28.34,266.94,913.52,33.56,19668.0
6604,1,1,0.57,2 - High School,1997.0,0,1.0,1,4.0,258.39,0,229.82,92.8,48.23,286.5,657.35,-3.11,31380.0
6605,1,0,0.66,3 - BSc/MSc,1983.0,1,0.0,1,1.0,202.7,1,334.62,93.9,19.67,165.03,664.1199999999999,50.9,42192.0
6606,0,0,0.95,3 - BSc/MSc,1996.0,1,1.0,1,3.0,15.45,0,86.35,340.05,52.12,391.74,881.93,11.67,38184.0
6607,1,0,0.09,3 - BSc/MSc,1995.0,0,1.0,1,4.0,571.77,0,56.79,64.45,0.0,518.43,653.56,13.89,21648.0
6608,0,0,0.8,1 - Basic,1991.0,1,1.0,1,1.0,117.25,0,124.58,142.25,23.56,405.52,700.8,4.89,16800.0
6609,2,0,0.21,2 - High School,1978.0,1,0.0,1,4.0,759.49,1,146.25,519.55,28.45,187.59,987.64,105.8,37344.0
6610,0,0,0.91,3 - BSc/MSc,1980.0,1,1.0,1,4.0,31.9,1,252.16,88.35,102.13,146.14,645.68,56.9,14148.0
6611,2,0,0.71,1 - Basic,1994.0,1,0.0,1,1.0,269.17,1,178.59,534.55,16.78,6.78,1000.6399999999999,263.94,12492.0
6612,1,1,0.18,3 - BSc/MSc,1980.0,0,1.0,1,3.0,494.76,0,100.02,69.45,8.89,471.2,649.56,-12.0,32496.0
6613,2,0,0.46,2 - High School,1990.0,1,0.0,1,3.0,529.55,1,271.94,554.55,61.79,88.46,1021.75,45.01,32832.0
6614,1,0,0.47,4 - PhD,1974.0,1,1.0,1,4.0,325.4,1,306.39,83.35,3.0,240.49,659.79,26.56,19356.0
6615,0,1,0.96,4 - PhD,1980.0,0,0.0,1,4.0,0.68,0,142.36,33.9,4.0,437.97,618.23,-6.11,29940.0
6616,0,0,0.78,2 - High School,1998.0,1,1.0,1,3.0,131.7,1,230.71,171.7,34.45,255.05,711.3600000000001,19.45,28800.0
6617,1,1,0.14,3 - BSc/MSc,1983.0,0,0.0,1,1.0,529.78,0,74.46,102.25,12.67,454.53,643.91,-2.0,35784.0
6618,1,0,0.74,3 - BSc/MSc,1991.0,1,1.0,1,3.0,170.6,0,128.69,195.6,21.56,396.74,744.4799999999999,1.89,32136.0
6619,1,0,0.48,2 - High School,1993.0,1,1.0,1,4.0,389.73,1,145.25,222.25,21.67,308.39,791.8,94.24,42480.0
6620,1,1,0.8,1 - Basic,1988.0,0,0.0,1,4.0,185.04,1,54.01,588.45,211.15,190.26,1043.8700000000001,-1.11,37824.0
6621,0,0,0.88,3 - BSc/MSc,1994.0,1,1.0,1,1.0,57.36,0,137.58,97.25,30.56,400.52,680.8,14.89,22368.0
6622,0,0,0.66,2 - High School,1981.0,1,1.0,1,4.0,259.5,1,162.92,352.3,52.01,232.49,835.8399999999999,36.12,20784.0
6623,0,0,1.01,4 - PhD,1982.0,1,1.0,0,3.0,-33.89,0,65.9,79.45,9.89,509.32,665.56,1.0,30936.0
6624,1,1,0.13,4 - PhD,1980.0,0,1.0,1,4.0,455.21,0,60.9,-10.0,-7.0,514.21,575.11,-3.0,22344.0
6625,1,0,0.75,1 - Basic,1995.0,1,0.0,1,4.0,220.05,0,96.24,447.85,32.45,331.62,962.2800000000001,54.12,44556.0
6626,0,0,0.75,3 - BSc/MSc,1989.0,1,1.0,1,4.0,163.47,0,121.58,202.25,13.78,412.3,760.8,10.89,17724.0
6627,1,0,0.51,4 - PhD,1990.0,1,0.0,1,4.0,305.83,1,313.17,113.9,16.56,223.82,677.12,9.67,43068.0
6628,0,0,0.95,3 - BSc/MSc,1991.0,1,1.0,1,3.0,16.23,1,297.39,295.05,41.23,129.47,819.04,55.9,11952.0
6629,1,0,0.57,3 - BSc/MSc,1992.0,1,1.0,1,4.0,324.4,1,200.26,294.5,54.9,264.16,816.6,2.78,21216.0
6630,1,1,0.21,2 - High School,1984.0,0,1.0,1,2.0,423.22,0,72.57,-6.1,20.67,468.2,574.3299999999999,12.89,32244.0
6631,0,0,1.01,3 - BSc/MSc,1977.0,1,1.0,0,4.0,-33.0,0,89.35,64.45,0.89,484.98,648.5600000000001,8.89,23160.0
6632,0,0,0.81,3 - BSc/MSc,1983.0,1,1.0,1,4.0,152.81,1,279.83,402.85,42.34,135.47,918.2800000000001,57.79,18468.0
6633,1,0,0.56,4 - PhD,1980.0,1,1.0,1,4.0,256.72,0,256.16,77.8,20.67,261.05,637.3499999999999,21.67,21960.0
6634,0,1,0.96,2 - High School,1996.0,0,1.0,0,3.0,-3.54,0,166.92,3.9,21.56,383.74,576.1199999999999,-2.0,29508.0
6635,2,0,0.63,2 - High School,1983.0,1,1.0,1,1.0,290.05,1,116.69,315.05,58.9,245.38,849.0400000000001,113.02,14364.0
6636,0,0,0.86,3 - BSc/MSc,1984.0,1,0.0,1,4.0,68.46,0,294.5,98.35,4.89,260.27,667.68,9.67,35256.0
6637,1,0,0.39,3 - BSc/MSc,1978.0,1,1.0,1,4.0,394.97,0,214.93,102.8,24.67,328.06,684.2399999999999,13.78,27456.0
6638,1,0,0.37,3 - BSc/MSc,1978.0,1,0.0,1,4.0,388.64,0,151.03,82.8,33.45,362.4,661.24,31.56,40632.0
6639,0,0,0.87,2 - High School,1994.0,1,1.0,1,2.0,57.78,0,198.26,94.45,16.56,333.62,654.5599999999998,11.67,23076.0
6640,0,0,1.0,2 - High School,1989.0,1,1.0,0,4.0,-25.0,1,274.83,166.7,83.57,154.25,744.3599999999999,65.01,16800.0
6641,2,0,0.24,1 - Basic,1987.0,1,0.0,1,4.0,1103.11,1,100.02,1128.0,199.37,24.56,1476.3999999999999,24.45,15444.0
6642,1,0,0.6,2 - High School,1996.0,1,0.0,1,4.0,227.27,1,262.05,24.45,34.45,262.27,625.5600000000001,42.34,42816.0
6643,1,0,0.49,2 - High School,1979.0,1,1.0,1,1.0,343.07,0,181.7,157.8,13.67,314.95,721.24,53.12,22524.0
6644,2,0,0.57,2 - High School,1979.0,1,1.0,1,4.0,355.86,1,239.6,357.3,127.69,50.01,875.8399999999999,101.24,10716.0
6645,0,0,0.84,3 - BSc/MSc,1975.0,1,1.0,1,1.0,83.24,0,136.36,93.35,13.78,408.52,680.68,28.67,32904.0
6646,2,0,0.29,3 - BSc/MSc,1979.0,1,1.0,1,4.0,610.0,1,262.16,363.95,38.23,205.26,897.1600000000001,27.56,19584.0
6647,0,0,1.0,4 - PhD,1990.0,1,1.0,0,2.0,-23.89,0,127.58,53.9,5.78,426.86,621.01,6.89,26616.0
6648,1,0,0.43,3 - BSc/MSc,1992.0,1,0.0,1,2.0,357.51,0,190.37,113.35,32.34,320.06,674.68,18.56,43944.0
6649,1,1,0.5,3 - BSc/MSc,1990.0,0,1.0,1,1.0,228.63,0,147.36,-70.0,8.78,412.19,578.1099999999999,9.78,30792.0
6650,1,0,0.48,4 - PhD,1981.0,1,1.0,1,1.0,363.74,0,147.14,163.35,18.78,388.74,747.68,29.67,45324.0
6651,1,1,0.11,2 - High School,1996.0,0,1.0,1,4.0,458.43,0,34.23,-25.0,1.89,521.1,568.0,10.78,28356.0
6652,1,0,0.65,2 - High School,1987.0,1,0.0,1,4.0,307.73,1,142.47,418.4,45.12,121.58,938.72,211.15,45984.0
6653,0,0,0.95,2 - High School,1993.0,1,1.0,1,3.0,16.23,0,169.7,289.5,38.34,302.28,802.71,2.89,26616.0
6654,1,0,0.58,3 - BSc/MSc,1984.0,1,0.0,1,4.0,224.16,1,252.38,8.9,8.89,249.16,593.12,73.79,52920.0
6655,0,1,1.0,2 - High School,1982.0,0,1.0,0,2.0,-28.0,0,161.14,280.6,-3.0,363.29,823.4800000000001,18.45,17472.0
6656,0,0,0.76,1 - Basic,1993.0,1,1.0,1,4.0,169.8,1,180.7,222.25,158.14,110.13,808.8,137.58,20352.0
6657,0,1,1.02,3 - BSc/MSc,1988.0,0,0.0,0,3.0,-35.55,0,311.17,-10.55,4.78,249.38,569.1099999999999,3.78,38352.0
6658,1,0,0.38,3 - BSc/MSc,1996.0,1,0.0,1,1.0,562.9,1,303.28,445.65,112.91,59.01,950.5199999999999,29.67,44460.0
6659,0,0,0.84,3 - BSc/MSc,1980.0,1,0.0,1,4.0,73.03,1,283.72,62.8,35.23,215.15,628.2400000000001,31.34,45804.0
6660,1,0,0.57,4 - PhD,1991.0,1,1.0,1,1.0,256.61,0,174.59,83.9,36.34,336.62,650.12,18.67,13884.0
6661,1,0,0.34,3 - BSc/MSc,1989.0,1,1.0,1,4.0,396.97,0,187.48,48.9,64.9,308.17,639.1199999999999,29.67,19464.0
6662,0,0,0.84,3 - BSc/MSc,1991.0,1,1.0,1,1.0,85.25,0,124.69,122.25,9.78,429.08,697.8,12.0,31008.0
6663,1,0,0.66,3 - BSc/MSc,1991.0,1,0.0,1,3.0,174.26,1,313.17,13.35,17.67,216.93,591.68,30.56,47520.0
6664,0,0,0.84,2 - High School,1980.0,1,1.0,1,3.0,77.36,0,180.59,72.8,32.34,326.95,642.24,29.56,36192.0
6665,2,0,0.51,2 - High School,1982.0,1,1.0,1,1.0,473.43,1,189.48,569.0,70.57,96.02,1018.1999999999999,93.13,30804.0
6666,0,1,1.03,2 - High School,1984.0,0,1.0,0,4.0,-41.1,1,210.04,-16.1,73.57,174.59,573.22,115.02,22128.0
6667,0,0,0.92,2 - High School,1989.0,1,0.0,1,4.0,76.24,1,120.69,722.9,135.58,178.81,1192.32,34.34,24864.0
