,birth_year,educ,salary_year,location,has_children,mon_value,claims_rate,premium_motor,premium_household,premium_health,premium_life,premium_work_comp,customer_since,is_family_policy,premium_total,cancelled_contracts,nr_contracts,p_cluster,c_cluster
6445,1974.0,2 - High School,32508.0,4.0,1.0,-25.0,1.0,276.72,77.8,223.93,31.34,17.45,1979.0,0,627.2400000000001,0,5,1,1
6446,1953.0,3 - BSc/MSc,33552.0,4.0,0.0,209.6,0.7,279.72,236.7,220.82,31.45,13.67,1977.0,0,782.36,0,5,1,1
6447,1991.0,2 - High School,12492.0,4.0,0.0,768.58,0.24,106.91,541.2,121.58,123.8,145.47,1991.0,1,1038.96,0,5,0,3
6448,1966.0,3 - BSc/MSc,29676.0,1.0,0.0,241.16,0.62,266.16,116.7,200.37,98.24,13.89,1978.0,0,695.36,0,5,1,0
6449,1995.0,2 - High School,20148.0,4.0,1.0,484.2,0.46,91.24,476.75,311.06,58.79,5.67,1995.0,1,943.5099999999999,0,5,1,3
6450,1951.0,3 - BSc/MSc,44868.0,1.0,1.0,-63.56,1.07,455.42,-10.0,93.13,20.56,8.0,1992.0,0,577.1099999999999,1,4,2,1
6451,1950.0,3 - BSc/MSc,42648.0,4.0,0.0,259.62,0.49,261.94,-1.1,261.05,5.78,29.56,1991.0,0,558.3299999999999,1,4,1,0
6452,1942.0,3 - BSc/MSc,56016.0,3.0,0.0,134.14,0.75,177.7,68.9,310.06,39.34,48.12,1994.0,0,644.12,0,5,1,1
6453,1963.0,2 - High School,41016.0,4.0,1.0,127.25,0.85,255.38,545.1,108.91,23.56,103.13,1980.0,0,1036.08,0,5,0,1
6454,1947.0,1 - Basic,40068.0,4.0,0.0,40.68,0.93,213.15,499.55,139.47,86.46,61.01,1996.0,0,999.6400000000001,0,5,0,1
6455,1983.0,2 - High School,24900.0,4.0,1.0,358.08,0.43,181.59,136.7,225.71,64.79,58.68,1983.0,1,667.4699999999999,0,5,1,0
6456,1942.0,3 - BSc/MSc,49212.0,4.0,0.0,-3.55,0.97,279.83,59.45,274.83,14.67,6.78,1987.0,0,635.5599999999998,0,5,1,1
6457,1972.0,2 - High School,26076.0,1.0,1.0,34.79,0.9,249.38,40.0,213.04,59.79,52.79,1983.0,0,614.9999999999999,0,5,1,2
6458,1962.0,3 - BSc/MSc,33828.0,4.0,0.0,-61.34,1.04,130.47,565.65,244.38,36.34,58.79,1996.0,0,1035.63,0,5,1,1
6459,1985.0,4 - PhD,19080.0,3.0,1.0,422.3,0.34,333.62,103.9,222.82,15.78,6.0,1985.0,1,682.1199999999999,0,5,1,0
6460,1975.0,3 - BSc/MSc,21468.0,2.0,1.0,447.64,0.31,391.85,108.35,157.92,2.89,24.67,1985.0,0,685.68,0,5,2,0
6461,1976.0,2 - High School,24708.0,2.0,1.0,-12.22,0.98,390.85,63.9,187.59,7.89,4.89,1985.0,0,655.12,0,5,2,2
6462,1977.0,2 - High School,27468.0,4.0,1.0,561.21,0.1,528.21,65.0,56.9,-2.0,5.0,1986.0,0,655.11,1,4,2,0
6463,1947.0,3 - BSc/MSc,37476.0,4.0,0.0,-14.11,0.98,344.4,65.0,201.37,24.67,35.56,1974.0,0,671.0,0,5,1,1
6464,1956.0,2 - High School,41112.0,4.0,1.0,508.33,0.36,279.94,283.95,181.7,59.01,28.45,1986.0,0,833.05,0,5,1,0
6465,1947.0,3 - BSc/MSc,45216.0,2.0,0.0,186.26,0.7,143.47,142.25,359.29,42.12,25.67,1978.0,0,712.8,0,5,1,1
6466,1968.0,2 - High School,23604.0,3.0,1.0,543.66,0.08,539.77,40.0,39.34,-6.0,6.89,1977.0,0,626.0,1,4,2,0
6467,1947.0,3 - BSc/MSc,50064.0,1.0,0.0,317.62,0.56,215.15,245.6,193.26,70.68,56.79,1991.0,0,781.48,0,5,1,1
6468,1996.0,1 - Basic,9816.0,3.0,1.0,478.23,0.1,24.45,-1.1,56.79,259.27,221.71,1996.0,1,562.22,1,4,0,3
6469,1990.0,3 - BSc/MSc,10632.0,3.0,1.0,-25.22,1.0,353.29,24.45,219.04,-3.0,2.78,1990.0,1,599.56,1,4,2,2
6470,1960.0,4 - PhD,38652.0,1.0,1.0,23.67,0.92,358.18,69.45,184.48,7.89,28.67,1991.0,0,648.67,0,5,2,1
6471,1965.0,3 - BSc/MSc,30864.0,2.0,1.0,-121.0,1.18,545.77,-50.0,29.34,4.0,3.89,1986.0,0,583.0,1,4,2,1
6472,1972.0,3 - BSc/MSc,29940.0,4.0,1.0,-25.0,1.0,432.86,9.45,117.69,7.89,24.67,1978.0,0,592.56,0,5,2,1
6473,1947.0,2 - High School,40440.0,4.0,0.0,625.01,0.35,118.69,520.65,253.27,10.67,95.24,1977.0,0,998.5199999999999,0,5,1,0
6474,1966.0,3 - BSc/MSc,31380.0,4.0,1.0,505.44,0.08,559.44,5.0,15.56,4.0,-10.0,1977.0,0,584.0,1,4,2,0
6475,1986.0,4 - PhD,15168.0,1.0,0.0,533.67,0.34,255.38,312.85,223.93,32.34,22.78,1987.0,0,847.2800000000001,0,5,1,3
6476,1952.0,2 - High School,35916.0,4.0,0.0,631.45,0.34,76.68,501.2,223.82,78.57,119.69,1979.0,0,999.96,0,5,0,0
6477,1950.0,2 - High School,47400.0,1.0,0.0,395.51,0.47,213.93,241.7,228.71,71.79,35.12,1982.0,0,791.25,0,5,1,0
6478,1959.0,3 - BSc/MSc,37716.0,4.0,0.0,589.77,0.49,217.04,722.9,161.14,50.12,58.01,1990.0,0,1209.2099999999998,0,5,0,3
6479,1953.0,2 - High School,40704.0,4.0,1.0,-55.45,1.04,303.39,332.85,67.79,90.35,59.9,1974.0,0,854.28,0,5,0,1
6480,1963.0,3 - BSc/MSc,32628.0,3.0,1.0,481.77,0.06,554.77,-40.0,33.34,-1.0,-6.0,1986.0,0,588.11,3,2,2,0
6481,1996.0,2 - High School,26160.0,3.0,1.0,-7.11,0.98,68.79,618.45,166.92,177.7,50.9,1996.0,1,1082.76,0,5,0,2
6482,1953.0,2 - High School,45120.0,3.0,0.0,863.06,0.25,192.26,736.25,196.37,11.67,40.45,1976.0,0,1177.0000000000002,0,5,1,0
6483,1941.0,3 - BSc/MSc,44988.0,4.0,0.0,585.33,0.3,264.16,329.5,225.93,39.34,16.67,1976.0,0,875.6000000000001,0,5,1,0
6484,1960.0,2 - High School,31716.0,1.0,1.0,515.33,0.12,515.54,33.9,47.01,12.89,3.78,1993.0,0,613.1199999999999,0,5,2,0
6485,1974.0,2 - High School,22752.0,1.0,1.0,248.16,0.66,303.5,235.05,152.25,30.34,71.79,1991.0,0,792.93,0,5,1,2
6486,1954.0,3 - BSc/MSc,36696.0,1.0,1.0,-1.33,0.97,390.85,187.8,126.69,48.23,23.67,1985.0,0,777.2400000000001,0,5,2,1
6487,1941.0,3 - BSc/MSc,44964.0,4.0,0.0,-55.88,1.05,226.93,-11.1,288.61,42.23,22.45,1994.0,0,580.22,1,4,1,1
6488,1981.0,3 - BSc/MSc,19692.0,4.0,1.0,388.19,0.39,406.3,136.15,120.69,6.89,9.89,1995.0,0,679.9200000000001,0,5,2,0
6489,1975.0,2 - High School,25536.0,4.0,1.0,392.98,0.24,421.97,-30.55,130.58,15.78,10.78,1992.0,0,579.11,1,4,2,0
6490,1975.0,3 - BSc/MSc,23820.0,4.0,1.0,-42.89,1.03,476.98,19.45,94.35,5.89,-12.0,1988.0,0,596.67,1,4,2,2
6491,1971.0,3 - BSc/MSc,20592.0,3.0,1.0,565.55,0.27,368.18,246.15,171.92,2.89,23.78,1987.0,0,812.92,0,5,2,0
6492,1947.0,3 - BSc/MSc,44340.0,3.0,0.0,196.72,0.69,212.93,175.6,271.83,16.78,29.34,1979.0,0,706.4799999999999,0,5,1,1
6493,1997.0,1 - Basic,14772.0,1.0,1.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,1997.0,1,0.0,0,0,2,2
6494,1993.0,2 - High School,22452.0,2.0,0.0,153.7,0.76,134.36,205.6,243.49,112.8,44.34,1993.0,1,740.59,0,5,1,2
6495,1988.0,3 - BSc/MSc,17232.0,4.0,1.0,-78.23,1.08,114.69,83.9,417.3,47.23,-6.0,1988.0,1,663.12,1,4,1,2
6496,1944.0,4 - PhD,47040.0,3.0,1.0,381.3,0.32,405.41,47.8,119.69,0.89,22.45,1983.0,0,596.2400000000001,0,5,2,0
6497,1956.0,2 - High School,32652.0,1.0,0.0,208.62,0.63,116.69,248.95,275.83,0.0,-5.11,1984.0,0,641.47,1,3,1,1
6498,1947.0,3 - BSc/MSc,48252.0,4.0,0.0,77.01,0.86,199.15,157.8,268.94,25.56,55.79,1989.0,0,707.24,0,5,1,1
6499,1940.0,3 - BSc/MSc,50532.0,4.0,0.0,334.08,0.38,363.29,-11.1,202.15,6.89,13.78,1989.0,0,586.11,1,4,2,0
6500,1944.0,4 - PhD,49980.0,3.0,0.0,246.05,0.57,278.94,44.45,275.72,27.56,7.89,1986.0,0,634.56,0,5,1,1
6501,1969.0,4 - PhD,35052.0,4.0,1.0,468.0,0.15,532.21,-25.55,52.01,11.89,11.89,1995.0,0,608.0,1,4,2,0
6502,1953.0,3 - BSc/MSc,41808.0,4.0,0.0,70.46,0.86,427.19,68.9,124.69,26.56,20.78,1995.0,0,668.1199999999999,0,5,2,1
6503,1966.0,3 - BSc/MSc,24996.0,1.0,1.0,2.56,0.96,527.99,34.45,43.23,6.89,16.89,1975.0,0,629.45,0,5,2,1
6504,1991.0,3 - BSc/MSc,18384.0,1.0,1.0,353.42,0.34,339.51,23.35,199.26,2.89,12.67,1996.0,0,577.68,0,5,2,2
6505,1967.0,3 - BSc/MSc,23376.0,1.0,1.0,236.07,0.5,414.3,-60.0,135.47,9.78,23.45,1988.0,0,583.0,1,4,2,0
6506,1945.0,3 - BSc/MSc,47196.0,1.0,0.0,666.12,0.38,108.8,678.45,216.82,12.67,99.02,1985.0,0,1115.76,0,5,0,0
6507,1953.0,1 - Basic,44196.0,1.0,0.0,1071.65,0.11,173.7,810.15,113.91,112.8,19.56,1979.0,0,1230.12,0,5,0,0
6508,1959.0,2 - High School,39744.0,1.0,1.0,103.7,0.82,358.4,156.15,134.36,11.78,39.23,1981.0,0,699.92,0,5,2,1
6509,1940.0,3 - BSc/MSc,45312.0,1.0,0.0,181.06,0.63,175.81,-25.55,267.05,27.45,108.8,1977.0,0,579.11,1,4,1,1
6510,1995.0,1 - Basic,13332.0,1.0,1.0,-138.02,1.08,53.12,1044.65,135.36,-0.11,165.81,1995.0,1,1398.94,1,4,0,3
6511,1972.0,2 - High School,27312.0,1.0,1.0,432.65,0.35,330.95,151.15,169.92,24.45,31.34,1984.0,0,707.8100000000001,0,5,1,0
6512,1990.0,3 - BSc/MSc,11172.0,1.0,1.0,187.58,0.71,224.82,158.35,179.59,57.9,112.13,1990.0,1,732.79,0,5,1,2
6513,1941.0,2 - High School,50364.0,4.0,1.0,-13.11,0.98,466.42,58.9,96.35,6.78,18.67,1983.0,0,647.12,0,5,2,1
6514,1995.0,2 - High School,11028.0,4.0,1.0,-81.12,1.04,79.35,942.4,169.7,79.57,55.9,1995.0,1,1326.92,0,5,0,3
6515,1956.0,3 - BSc/MSc,43020.0,4.0,1.0,556.65,0.16,458.53,104.45,111.91,3.89,14.78,1982.0,0,693.56,0,5,2,0
6516,1943.0,2 - High School,41304.0,1.0,0.0,330.06,0.47,263.05,93.9,212.15,99.24,1.89,1978.0,0,670.23,0,5,1,0
6517,1972.0,3 - BSc/MSc,29580.0,3.0,1.0,428.42,0.27,451.42,77.25,80.35,11.78,2.0,1987.0,0,622.8000000000001,0,5,2,0
6518,1971.0,2 - High School,16728.0,3.0,0.0,195.04,0.77,207.26,455.65,110.91,81.46,94.24,1992.0,0,949.52,0,5,0,2
6519,1940.0,2 - High School,49332.0,4.0,0.0,563.45,0.37,152.25,436.2,229.82,75.57,42.12,1990.0,0,935.9599999999999,0,5,1,0
6520,1970.0,2 - High School,32784.0,3.0,1.0,89.91,0.83,391.85,98.35,139.36,23.56,16.56,1996.0,0,669.68,0,5,2,2
6521,1965.0,2 - High School,27792.0,2.0,0.0,453.2,0.2,478.2,28.35,76.57,0.89,10.67,1977.0,0,594.68,0,5,2,0
6522,1965.0,3 - BSc/MSc,28380.0,1.0,1.0,9.0,0.95,532.88,40.0,42.23,-2.0,10.0,1982.0,0,625.11,1,4,2,1
6523,1997.0,1 - Basic,17472.0,3.0,1.0,-25.0,1.0,65.9,97.25,129.47,119.8,247.49,1997.0,1,659.9100000000001,0,5,0,2
6524,1966.0,4 - PhD,30084.0,4.0,1.0,453.66,0.09,556.66,-50.0,31.45,-4.0,-8.0,1984.0,0,588.11,3,2,2,0
6525,1958.0,3 - BSc/MSc,43308.0,4.0,1.0,244.94,0.66,325.06,230.6,146.25,45.23,39.34,1978.0,0,786.48,0,5,1,1
6526,1979.0,2 - High School,31128.0,1.0,1.0,744.8,0.25,206.04,541.2,252.38,4.89,27.45,1979.0,1,1031.96,0,5,1,0
6527,1973.0,2 - High School,32880.0,2.0,1.0,444.1,0.17,495.65,-20.55,76.68,15.78,-3.0,1982.0,0,588.1099999999999,2,3,2,0
6528,1948.0,2 - High School,43128.0,1.0,0.0,715.59,0.23,170.92,470.65,221.93,69.57,29.45,1994.0,0,962.52,0,5,1,0
6529,1956.0,2 - High School,36312.0,1.0,1.0,33.24,0.91,486.87,58.35,42.12,-0.11,39.45,1996.0,0,626.7900000000001,1,4,2,1
6530,1951.0,3 - BSc/MSc,43908.0,4.0,1.0,426.75,0.34,408.52,111.7,108.02,43.23,8.89,1988.0,0,680.36,0,5,2,0
6531,1957.0,4 - PhD,39312.0,1.0,1.0,401.31,0.41,321.84,156.7,158.14,30.34,52.23,1982.0,0,719.25,0,5,1,0
6532,1990.0,3 - BSc/MSc,15348.0,1.0,1.0,993.98,0.18,128.58,828.5,210.15,68.79,6.89,1990.0,1,1242.91,0,5,0,3
6533,1942.0,3 - BSc/MSc,46980.0,3.0,0.0,24.12,0.94,120.8,367.3,240.6,96.13,47.01,1979.0,0,871.84,0,5,1,1
6534,1955.0,2 - High School,42396.0,4.0,1.0,565.23,0.18,391.74,156.15,103.02,23.67,42.34,1998.0,0,716.92,0,5,2,0
6535,1941.0,2 - High School,45180.0,4.0,0.0,256.16,0.6,186.7,108.35,286.5,19.56,94.46,1994.0,0,695.5699999999999,0,5,1,1
6536,1946.0,3 - BSc/MSc,46236.0,4.0,0.0,346.08,0.46,251.16,141.7,284.72,15.78,-6.0,1984.0,0,693.36,1,4,1,0
6537,1941.0,4 - PhD,44664.0,1.0,0.0,219.38,0.73,244.38,422.3,223.71,15.78,7.67,1980.0,0,913.84,0,5,1,1
6538,1987.0,3 - BSc/MSc,23868.0,3.0,1.0,-33.11,1.01,279.83,101.7,277.94,3.0,-5.11,1987.0,1,662.47,1,4,1,2
6539,1981.0,2 - High School,28200.0,3.0,1.0,284.85,0.62,326.06,312.85,86.24,99.24,-1.0,1983.0,0,824.3900000000001,1,4,2,0
6540,1980.0,3 - BSc/MSc,19236.0,1.0,1.0,333.96,0.49,303.17,148.35,190.37,-4.0,67.79,1980.0,1,709.68,1,4,1,0
6541,1953.0,3 - BSc/MSc,35052.0,1.0,1.0,-52.45,1.04,347.4,182.8,163.03,40.23,12.78,1988.0,0,746.24,0,5,2,1
6542,1978.0,3 - BSc/MSc,25284.0,3.0,1.0,-32.22,1.01,521.21,54.45,53.01,-1.11,-5.0,1978.0,1,628.6700000000001,2,3,2,2
6543,1958.0,2 - High School,39804.0,2.0,1.0,672.14,0.33,177.7,588.45,167.92,97.13,11.56,1981.0,0,1042.76,0,5,0,0
6544,1973.0,4 - PhD,39384.0,1.0,1.0,432.77,0.1,544.99,-70.0,40.12,-1.11,-5.0,1997.0,0,585.11,3,2,2,0
6545,1955.0,3 - BSc/MSc,41304.0,4.0,1.0,39.35,0.89,257.05,38.9,216.04,37.34,62.79,1995.0,0,612.12,0,5,1,1
6546,1979.0,3 - BSc/MSc,19188.0,4.0,1.0,-14.22,0.98,410.3,20.0,148.14,10.78,17.78,1992.0,0,607.0,0,5,2,2
6547,1977.0,4 - PhD,20352.0,1.0,1.0,547.54,0.11,506.54,55.0,72.57,3.0,8.0,1977.0,1,645.1099999999999,0,5,2,0
6548,1942.0,2 - High School,55572.0,1.0,0.0,11.89,0.95,247.38,98.9,207.26,81.46,62.01,1988.0,0,697.01,0,5,1,1
6549,1997.0,1 - Basic,13188.0,2.0,0.0,137.14,0.91,39.45,1409.7,122.58,77.57,84.57,1997.0,1,1733.87,0,5,0,3
6550,1944.0,3 - BSc/MSc,47472.0,4.0,0.0,166.48,0.8,248.27,509.55,158.03,29.45,27.34,1979.0,0,972.6400000000001,0,5,1,1
6551,1970.0,3 - BSc/MSc,27360.0,4.0,1.0,-49.2,1.04,473.09,-6.1,83.35,-1.11,10.89,1988.0,0,567.3299999999999,2,3,2,2
6552,1968.0,2 - High School,30684.0,2.0,1.0,30.13,0.92,446.64,87.8,80.57,36.45,3.78,1983.0,0,655.24,0,5,2,1
6553,1976.0,3 - BSc/MSc,28740.0,1.0,1.0,380.31,0.23,447.53,-45.0,113.91,8.78,2.78,1991.0,0,572.9999999999999,1,4,2,0
6554,1991.0,3 - BSc/MSc,19236.0,1.0,1.0,225.49,0.64,250.49,141.7,262.05,35.34,12.78,1991.0,1,702.36,0,5,1,2
6555,1951.0,2 - High School,45084.0,4.0,1.0,111.79,0.82,449.64,163.35,110.02,18.67,7.89,1996.0,0,749.5699999999999,0,5,2,1
6556,1950.0,3 - BSc/MSc,40104.0,4.0,0.0,621.11,0.2,408.52,231.7,106.13,5.89,57.12,1977.0,0,809.36,0,5,2,0
6557,1969.0,2 - High School,31824.0,3.0,1.0,-48.45,1.04,480.2,25.0,45.01,21.67,45.12,1977.0,0,617.0,0,5,2,1
6558,1952.0,3 - BSc/MSc,37524.0,4.0,1.0,735.26,0.22,265.16,495.1,103.91,27.56,87.46,1976.0,0,979.1899999999999,0,5,0,0
6559,1994.0,3 - BSc/MSc,17388.0,3.0,1.0,418.76,0.38,109.02,180.6,209.15,154.14,67.57,1994.0,1,720.48,0,5,0,3
6560,1978.0,2 - High School,28896.0,3.0,1.0,5.89,0.95,438.97,30.0,143.47,0.89,19.78,1989.0,0,633.11,0,5,2,2
6561,1951.0,3 - BSc/MSc,41328.0,4.0,0.0,390.19,0.38,259.05,117.8,222.71,38.34,30.23,1986.0,0,668.1300000000001,0,5,1,0
6562,1999.0,1 - Basic,9468.0,4.0,1.0,224.28,0.64,40.23,156.15,210.04,52.9,236.6,1999.0,1,695.92,0,5,0,2
6563,1964.0,2 - High School,36612.0,4.0,1.0,468.1,0.15,510.32,14.45,58.9,-1.11,-5.0,1984.0,0,583.67,2,3,2,0
6564,1979.0,3 - BSc/MSc,20520.0,4.0,1.0,387.09,0.22,454.64,-75.0,94.24,32.45,23.67,1984.0,0,605.0,1,4,2,0
6565,1948.0,3 - BSc/MSc,43128.0,4.0,0.0,826.38,0.16,207.15,525.65,158.14,85.35,33.23,1993.0,0,1009.52,0,5,0,0
6566,1979.0,1 - Basic,23868.0,2.0,0.0,336.29,0.59,335.84,359.5,90.24,25.45,75.57,1979.0,1,886.5999999999999,0,5,2,0
6567,1990.0,4 - PhD,24648.0,4.0,0.0,223.93,0.68,220.04,206.7,221.82,81.57,42.23,1990.0,1,772.3599999999999,0,5,1,2
6568,1993.0,2 - High School,10872.0,3.0,1.0,248.83,0.69,208.04,381.75,225.82,34.45,31.34,1993.0,1,881.4,0,5,1,3
6569,1978.0,2 - High School,21228.0,4.0,1.0,62.57,0.88,221.71,153.35,262.05,44.23,43.34,1994.0,0,724.6800000000001,0,5,1,2
6570,1981.0,2 - High School,23856.0,4.0,1.0,128.25,0.86,137.36,637.35,170.81,21.56,131.69,1997.0,0,1098.77,0,5,0,3
6571,1954.0,3 - BSc/MSc,48264.0,4.0,1.0,506.54,0.39,287.5,334.5,143.47,19.67,90.46,1980.0,0,875.6,0,5,1,0
6572,1952.0,2 - High School,38916.0,3.0,1.0,431.53,0.31,212.93,75.0,129.47,9.78,233.82,1992.0,0,661.0,0,5,0,0
6573,1980.0,3 - BSc/MSc,28380.0,4.0,1.0,239.16,0.54,281.61,18.9,237.49,22.67,17.45,1990.0,0,578.12,0,5,1,2
6574,1974.0,2 - High School,23712.0,1.0,1.0,181.15,0.79,121.8,525.1,198.15,84.35,74.68,1995.0,0,1004.0799999999999,0,5,0,2
6575,1943.0,3 - BSc/MSc,49272.0,4.0,0.0,55.35,0.89,104.02,167.8,381.85,25.45,49.12,1976.0,0,728.2400000000001,0,5,1,1
6576,1944.0,3 - BSc/MSc,50400.0,1.0,0.0,351.07,0.49,369.29,176.7,174.81,12.78,6.78,1993.0,0,740.3599999999999,0,5,2,0
6577,1961.0,3 - BSc/MSc,31584.0,2.0,1.0,-31.0,1.01,479.87,65.0,87.24,-3.0,1.0,1982.0,0,633.11,1,4,2,1
6578,1983.0,2 - High School,19944.0,4.0,1.0,225.94,0.73,153.25,407.3,211.93,105.13,51.23,1994.0,0,928.84,0,5,0,2
6579,1951.0,2 - High School,41808.0,4.0,0.0,98.69,0.86,194.48,310.05,207.15,70.79,82.57,1993.0,0,865.04,0,5,1,1
6580,1959.0,2 - High School,35796.0,4.0,1.0,-30.0,1.01,130.58,323.95,130.58,135.58,144.47,1974.0,0,865.1600000000001,0,5,0,1
6581,1955.0,3 - BSc/MSc,41448.0,1.0,1.0,8.01,0.95,389.63,43.9,166.92,16.78,10.89,1995.0,0,628.1199999999999,0,5,2,1
6582,1961.0,1 - Basic,32880.0,4.0,1.0,557.55,0.17,474.2,108.35,84.57,12.89,23.67,1986.0,0,703.6799999999998,0,5,2,0
6583,1978.0,3 - BSc/MSc,23088.0,1.0,1.0,218.71,0.69,172.7,270.05,285.72,42.23,26.34,1986.0,0,797.0400000000001,0,5,1,2
6584,1985.0,3 - BSc/MSc,20712.0,3.0,1.0,48.79,0.88,277.83,47.8,218.82,30.45,43.34,1985.0,1,618.2400000000001,0,5,1,2
6585,1942.0,2 - High School,40896.0,4.0,0.0,40.69,0.89,197.26,57.8,319.06,11.67,19.56,1977.0,0,605.3499999999999,0,5,1,1
6586,1947.0,2 - High School,46848.0,1.0,0.0,-35.78,1.01,214.93,393.95,266.16,13.67,24.45,1993.0,0,913.16,0,5,1,1
6587,1964.0,1 - Basic,38940.0,4.0,1.0,25.57,0.92,451.75,73.35,83.35,30.56,7.78,1978.0,0,646.79,0,5,2,1
6588,1963.0,3 - BSc/MSc,34620.0,4.0,1.0,392.86,0.38,327.84,102.8,190.48,31.45,18.67,1990.0,0,671.24,0,5,1,0
6589,1999.0,1 - Basic,10956.0,4.0,1.0,4.67,0.96,228.71,200.6,89.24,183.48,15.56,1999.0,1,717.5899999999999,0,5,0,2
6590,1968.0,3 - BSc/MSc,29688.0,4.0,1.0,-183.0,1.3,565.55,-70.0,17.67,11.89,-6.11,1990.0,0,595.1099999999999,2,3,2,2
6591,1957.0,2 - High School,32916.0,4.0,1.0,288.96,0.54,313.95,131.7,103.13,56.01,75.68,1985.0,0,680.47,0,5,2,0
6592,1957.0,3 - BSc/MSc,35364.0,3.0,1.0,23.9,0.92,369.18,72.25,141.47,43.23,5.67,1976.0,0,631.8,0,5,2,1
6593,1944.0,4 - PhD,41496.0,4.0,0.0,-8.43,0.97,351.62,-30.55,186.59,11.78,47.12,1993.0,0,597.11,1,4,2,1
6594,1994.0,1 - Basic,13128.0,4.0,1.0,-28.89,1.0,95.24,636.8,182.48,99.13,60.79,1994.0,1,1074.44,0,5,0,2
6595,1966.0,3 - BSc/MSc,35136.0,1.0,0.0,-10.89,0.98,527.99,20.0,43.12,1.0,4.89,1996.0,0,597.0,0,5,2,1
6596,1984.0,3 - BSc/MSc,16104.0,4.0,1.0,5.01,0.95,250.49,23.9,311.28,12.67,18.78,1988.0,0,617.1199999999999,0,5,1,2
6597,1991.0,2 - High School,19824.0,1.0,1.0,326.73,0.54,178.59,216.15,309.28,50.01,7.0,1991.0,1,761.03,0,5,1,2
6598,1961.0,3 - BSc/MSc,32100.0,4.0,1.0,565.55,0.2,398.74,147.8,143.47,44.23,-0.11,1987.0,0,734.24,1,4,2,0
6599,1967.0,2 - High School,29664.0,4.0,0.0,48.01,0.89,513.32,73.9,33.23,14.78,13.89,1980.0,0,649.12,0,5,2,1
6600,1980.0,2 - High School,18468.0,3.0,1.0,373.41,0.45,381.85,152.8,136.47,17.78,34.34,1991.0,0,723.2400000000001,0,5,2,0
6601,1995.0,2 - High School,12576.0,1.0,1.0,343.85,0.58,217.82,378.95,136.36,73.57,77.46,1995.0,1,884.1600000000001,0,5,0,3
6602,1986.0,1 - Basic,28752.0,1.0,1.0,1009.3,0.19,86.35,859.6,208.04,14.67,103.02,1986.0,1,1271.68,0,5,0,3
6603,1968.0,3 - BSc/MSc,22908.0,3.0,1.0,0.12,0.96,505.65,38.9,65.79,-6.0,1.78,1995.0,0,612.1199999999999,1,4,2,2
6604,1998.0,2 - High School,7920.0,4.0,1.0,610.69,0.35,63.68,494.55,225.82,56.01,133.47,1998.0,1,973.53,0,5,0,3
6605,1970.0,2 - High School,29748.0,1.0,1.0,544.99,0.14,492.98,79.45,85.35,9.89,-4.11,1990.0,0,667.6700000000001,1,4,2,0
6606,1960.0,3 - BSc/MSc,32412.0,1.0,0.0,483.43,0.13,490.65,0.0,73.57,17.78,0.0,1980.0,0,582.0,0,3,2,0
6607,1954.0,2 - High School,36996.0,3.0,1.0,32.79,0.91,272.83,78.35,214.15,59.79,20.56,1988.0,0,645.6799999999998,0,5,1,1
6608,1949.0,3 - BSc/MSc,41724.0,1.0,0.0,215.14,0.7,389.63,222.25,135.36,24.67,17.89,1992.0,0,789.8,0,5,2,1
6609,1994.0,2 - High School,14880.0,4.0,1.0,971.73,0.22,50.01,865.15,188.37,131.58,35.12,1994.0,1,1270.2299999999998,0,5,0,3
6610,1984.0,1 - Basic,27144.0,3.0,1.0,92.59,0.78,215.15,-45.55,265.16,57.79,52.01,1984.0,1,590.11,1,4,1,2
6611,1974.0,3 - BSc/MSc,23040.0,1.0,0.0,173.7,0.82,273.94,629.0,86.35,93.13,17.89,1984.0,0,1100.3100000000002,0,5,0,2
6612,1977.0,3 - BSc/MSc,23880.0,4.0,1.0,225.49,0.67,272.05,240.6,238.49,-1.11,20.45,1993.0,0,771.59,1,4,1,2
6613,1987.0,3 - BSc/MSc,23496.0,2.0,1.0,158.59,0.74,226.93,142.25,279.72,17.56,43.34,1991.0,0,709.8000000000001,0,5,1,2
6614,1978.0,3 - BSc/MSc,16968.0,4.0,1.0,352.1,0.32,394.52,-1.1,165.92,-7.0,5.78,1993.0,0,566.2199999999999,2,3,2,0
6615,1993.0,2 - High School,14352.0,4.0,1.0,533.22,0.44,127.69,515.1,151.03,43.12,153.14,1993.0,1,990.0799999999999,0,5,0,3
6616,1958.0,3 - BSc/MSc,31368.0,4.0,1.0,15.02,0.94,213.15,82.25,270.94,38.23,42.23,1982.0,0,646.8,0,5,1,1
6617,1987.0,3 - BSc/MSc,12048.0,4.0,1.0,170.15,0.67,156.92,38.35,355.29,40.34,-2.11,1987.0,1,590.9,1,4,1,2
6618,1953.0,2 - High School,42432.0,2.0,1.0,138.37,0.77,362.18,146.7,160.03,16.67,15.78,1974.0,0,701.3599999999999,0,5,2,1
6619,1970.0,4 - PhD,28860.0,3.0,1.0,-64.77,1.07,540.99,-45.55,41.23,-1.11,8.0,1990.0,0,590.22,2,3,2,2
6620,1984.0,2 - High School,16704.0,3.0,1.0,42.24,0.91,192.59,156.7,180.48,89.46,93.13,1994.0,0,712.36,0,5,0,2
